comment,rating
"I have lost over 50 lbs in the last 6 months, my a1c has went from 8.5 to 5.9 over this period. My sugar stays in control which it never has before. I have gastro problems with eggy burbs and then usually throw up and then everything is fine for a while.  The dosage I am taking is .6 + 4 clicks. I have tryed to go to 1.2 but the above gastro gets worse.  If I don't over eat, I don't think I would have a problem but occasionally I do.  I have reduced my other diabetic meds too.  This is great, had to buy some new cloths though. ",5
Have been using for one week and already seeing average blood sugar drops by 60 mg/dl average.,4
"I've been on Victoza for a year now and have been very satisfied with my results.  My blood sugars are controlled for the first time in about 10 years!!  I did have quite a bit of nausea at first and definitely had ""eggy"" burps that I've read others have experienced as well.  The nausea got better once I changed my injection to the morning rather than night.  And I've noticed that if I'm disciplined about taking it at the same time each day, then the nausea doesn't seem to come.  I lost 50 lbs within the first 6 months and have stayed fairly steady since then (hoping for more :) ).  ",5
"I'm a married homemaker and mother to 3 active kids ages 15, 11, and 10. I'm constantly on-the-go, so I don't always have all the time I need for ""me"". This medicine made my life so much simpler.  As of the 29th of this month I will have been taking Victoza for 1 year. In that time, my A1C went from 10.8 to 6.6 and I've lost nearly 60 pounds. AMAZING! I had a little bit of Nausea for the first week or so, but then nothing since. Also, the nausea with Victoza was NOTHING like the nausea I experienced with Byetta. The Byetta was awful and I'd tried just about EVERY other type of medicine out there including Insulin without success.  I'm SO glad my Endocrinologist prescribed Victoza...it has completely changed my life. The once daily injection is a breeze and I've never experienced a ""low"" as my blood sugar is steady all day long. I LOVE this medication and I would highly recommend it to any Type 2 Diabetic. It worked miracles for me...and it will change your life too.  [email protected]",5
My doctor prescibed this medication because I was at a very high risk of developing diabetes. I have been on this medication for 1 month and I have lost 10 pounds.  It certainly has suppressed my appetite but I am extremely constipated.  ,5
This has been the best I have ever used I have lost weight my levels have been between 100 and 115 daily my A1C has also dropped sick to my stomach for about a week no problem since,5
since using this drug my blood sugar has been so mush better.  way down.,5
"This med has been very effective in lowering my BG levels and A1C numbers. The nausea was initially a problem. I only experienced vomiting once, but that was when I had eaten more than usual. This drug lowers blood sugar and initially supresses the appetite. ",5
I have been taking this drug for almost 2 years and saw a quickk drop in my daily sugar tests backed up by lowering a1c from 8 down to a steady test at 4.5 to 5. also saw a 12 % weight loss. simple to take after getting past the first shot.,5
"I've been using Victoza for about 5 weeks. Before that I was taking Byetta twice daily. With victoza I am no longer using insulin (lantus) and feeling WAY BETTER! My A1C test 3 months ago was at 8.6, and as of last week, I have an A1C of 6.5!!!  This medication has really helped to bring my blood glucose back under control and I am feeling so much better now.",5
I started Victoza 3 weeks ago. I have some nauesa but my morning fasting numbers went from 135 to 95. I'm feeling better every day and I've lost 11 pounds so far. It has helped to control my appetite.,5
"I have been on Victoza for about 6 weeks. I am currently on 1.2 dose with 1000 mg Metformin 2x per day. I had the nausea for about the 1st wk but that has subsided. I did have some constipation and diarrhea, but I am not sure if that is from the Metformin. I take my injection at night so if there is any nausea I would be asleep.  I would recommend taking at night if you are experiencing nausea.  I have lost over 12 pounds so far and my last A1C was 6.3. I also have been experiancing a decreased appitite.",5
Been on Victoza for 2 weeks. .6 dose seemed to be working. Doctor upped it to 1.2. After a couple days had horrible side effects. Felt like throwing up all day. Terrible diarrhea. Doctor moved me back to .6. Will see how it goes. Definitely an appetite suppressant.,4
"Is anybody but me worried about the side effects, most specificially thyroid cancer and or pancreatitis or pancreatic cancer or gall stones? I resisted because of the risk factors but relented. I have only been on it less than 10 days so I still have nausea. I hope that goes away!!!!!!",3
diarrhea with urgency about 3 hours after administration,4
"My A1c levels have been consistently under 7 in the 3 years or so, while taking this medication. Admittedly, I have difficulty eating properly in the sense that I usually eat but once a day. I also use Metformin 1000 x 2 a day and my daily blood sugar levels average around 130. It's difficult for me to say whether I have any side effects specifically stemming from Victoza as I have several medical conditions for which I am prescribed other meds. Overall, Victoza has by far been the better of the injectables I've used over the past several years. Levimear = weight gain. Byetta = low blood sugar and stomach problems. On the down side, Victoza is an expensive medication as a BCBS tier 3 $40 per month copay",4
